"true_mu_a_rew","infer_mu_a_rew","true_mu_a_pun","infer_mu_a_pun","true_mu_K","infer_mu_K","true_mu_omega_f","infer_mu_omega_f","true_mu_omega_p","infer_mu_omega_p","true_sigma_a_rew","infer_sigma_a_rew","true_sigma_a_pun","infer_sigma_a_pun","true_sigma_K","infer_sigma_K","true_sigma_omega_f","infer_sigma_omega_f","true_sigma_omega_p","infer_sigma_omega_p"
0.468678134679794,0.472419292418613,0.271709054522216,0.308332613730254,1.73326115414966,0.652245391864723,-0.981079319026321,-1.03547091114132,-0.650154504925013,-1.07102150476684,0.132982397661544,0.0960651673000894,0.0809149290435016,0.146589646541335,0.190627323882654,0.209751755510123,0.319320588372648,0.150318151361984,0.127515885420144,0.189946084787938
0.184311574790627,0.152110823677985,0.359813556261361,0.424715421837682,1.11174051102716,1.19796811299759,-0.131427416577935,-0.275989065746836,-0.947426616214216,-1.08197378150876,0.0754786751931533,0.0655640563173424,0.111127015552483,0.123847523188611,0.294374672323465,0.258429250636332,0.23902399353683,0.165652886741083,0.411305706109852,0.703980285200076
0.450532615743578,0.402315095045064,0.139953092113137,0.156708562555743,0.933888512896374,1.13458509035158,-0.861506121698767,-0.83271579283948,-0.248317044693977,-0.301807143605867,0.11835833361838,0.114779077925223,0.097391698951833,0.0825886315759281,0.1586209716741,0.277313454299842,0.325713821966201,0.318063407915053,0.268081947229803,0.137147369383685
0.384433238580823,0.483858014988615,0.487387545499951,0.628917637178022,1.60453065484762,0.305297189523325,-0.035923148971051,-0.0389214707421846,0.127562149893492,0.175058241036164,0.068941485742107,0.192757305760594,0.0610737341921777,0.115863963837533,0.259895798750222,2.05029169920418,0.42680995920673,0.34117633030388,0.401758227031678,0.18545649529476
0.265483532100916,0.275511684150928,0.117118826694787,0.132908206896217,1.8250441205455,0.383553278105928,-0.841893353499472,-1.03378385520251,-0.276178733911365,-0.280520981128475,0.0808314501773566,0.124381829920632,0.0625426816055551,0.063986617499,0.266453714948148,0.294583449541662,0.185953282564878,0.185606596833912,0.221693524997681,0.32212701583288
0.429764650482684,0.465969748761676,0.286546552460641,0.291464929866118,1.16908986063208,1.28446099213562,0.298639005981386,0.437747804360091,0.652306728530675,0.15459166162395,0.069660463463515,0.102746759707961,0.102315158885904,0.115261322514286,0.179253377066925,2.38051156130372,0.112624292448163,0.140467305071749,0.17773504042998,0.215974550184947
0.246175669506192,0.252020807756522,0.254391324985772,0.225471543042883,1.98205874441192,1.74392440256504,-0.127048063091934,0.0558285080221468,-0.302014428656548,-0.0218398287909652,0.0788597096456215,0.104578676198918,0.0535148976836354,0.0740091873765356,0.279631117312238,0.280464761702131,0.252949106041342,0.166656160906883,0.48428803095594,0.108279155914842
0.362998518813402,0.307522107434376,0.116880188789219,0.103720999843415,0.71930825104937,2.10996036626376,0.826669323258102,0.908945907200043,-0.240602228790522,-0.536206720974122,0.149163827020675,0.113252237813393,0.068889108276926,0.0717493606393707,0.24700221484527,0.258355706412366,0.465679395012558,0.144286463369357,0.444021306186914,0.258910708152417
0.218188221007586,0.18285674480893,0.31001217905432,0.325284486032692,1.76406989712268,0.754547554347319,-0.159499355591834,-0.23137297877024,-0.943261903245002,-0.790097708563898,0.0997929046628997,0.0703206308916673,0.0759855848969892,0.116424077533911,0.29039852945134,0.228111631731952,0.470444707665592,0.654934905477951,0.469300309289247,0.166912051750265
0.344747857097536,0.354194270112886,0.397967652883381,0.498890402766987,1.47345875576138,1.67786772356429,-0.976628813426942,-1.04210474417662,-0.691931310109794,-0.74434298131502,0.127127378899604,0.11559461306208,0.147258476866409,0.116830824590424,0.267264807922766,1.57516850686912,0.453709592856467,0.592599893682409,0.270536706130952,0.534412851768111
0.319510396383703,0.328203635419285,0.243671720754355,0.248793437046496,0.881621793960221,0.483534224832887,0.865258217323571,0.859176512300936,-0.132616399787366,0.0280263974861427,0.11477093603462,0.10097853361069,0.10719235453289,0.105139610032871,0.122785779973492,0.226571251830888,0.14912353977561,0.154164720316354,0.381195103097707,0.125153448139688
0.147862355597317,0.189127456578805,0.483374438621104,0.564965368789646,1.10926297097467,1.3323944852523,-0.557210842613131,-0.223809522460427,-0.500225767958909,-0.538333558515222,0.086312552401796,0.071579805634829,0.0858534694649279,0.0921749854256011,0.123145193746313,0.294073719199062,0.443917115405202,0.730010630753331,0.462525965645909,0.707625006397154
0.267083724029362,0.269282085622644,0.348259069770575,0.346229747935744,1.40635597810615,1.70426027541328,0.596538295969367,0.547317562724226,-0.276529282797128,-0.339407801596759,0.0852488026954234,0.0862962650317943,0.127670755703002,0.0984004360100357,0.214971001679078,2.08147540341302,0.313376132212579,0.372362226259761,0.339410636387765,0.158997124939492
0.315995055623353,0.365649977327741,0.206215939950198,0.226071565160747,1.18792657903396,1.4208418738234,0.585878283251077,0.792538221909024,0.693601574283093,0.441226413104339,0.0734682210255414,0.106384484025973,0.137050615111366,0.0707211031225433,0.17087684283033,0.969637617247304,0.44325203159824,0.46341434207961,0.21559943202883,0.570675943783241
0.407803439628333,0.360980806425498,0.306621187180281,0.348435510910109,1.16453101648949,0.354821562374778,-0.941863105632365,-1.00930272728419,0.0480222101323307,0.15249874335076,0.0782944965874776,0.0864322243250213,0.110204551718198,0.12246368643354,0.115804509958252,2.09515762174213,0.331026299763471,0.330295279988264,0.19061285443604,0.212022227670943
0.353545176237822,0.277161157660336,0.453975921217352,0.493465512120305,1.78270867653191,1.27590240840805,0.660757462959737,0.666778497924812,0.359851659741253,0.332243721994818,0.123544321442023,0.110888198482761,0.126655785948969,0.144583501956624,0.170712679391727,1.27515981425654,0.192896220926195,0.12809385583568,0.477045943681151,0.226386898219038
0.305757726542652,0.39361867567755,0.285966035816819,0.320171858666938,1.19191171298735,0.546858454626705,-0.078992054797709,0.276160757047176,-0.137391017749906,-0.310463669677742,0.132504855352454,0.143283538320868,0.0751698518870398,0.130454694995045,0.113449072930962,0.143537242534326,0.281179642956704,0.149777520674876,0.411889883317053,0.206442955793605
0.106179600581527,0.191765143350718,0.379127763770521,0.368484029669939,0.858754720888101,1.33493129123663,0.253799908794463,0.174395217812089,0.191938131581992,0.200522981240596,0.142246119072661,0.121318997248721,0.101017840951681,0.119856830246747,0.198401827784255,0.239159005883781,0.278928439132869,0.204858608749969,0.221072866674513,0.16954989119472
